"date","region","vaccine","age_band_min","age_band_max","first_dose","second_dose","third_dose","fourth_dose","fifth_dose"
"2021-09-25","kabwe","Moderna",25,29,0,60,0,0,0
"2021-09-25","kabwe","Moderna",30,34,0,31,0,0,0
"2021-09-25","kabwe","Moderna",35,39,0,23,0,0,0
"2021-09-25","kabwe","Moderna",40,44,0,0,0,0,0
"2021-09-25","kabwe","Moderna",60,64,0,0,0,0,0
"2021-09-25","kabwe","Moderna",65,69,0,0,0,0,0
"2021-09-25","kabwe","Pfizer",10,14,119,0,0,0,0
"2021-09-25","kabwe","Pfizer",15,19,457,643,28,0,0
"2021-09-25","kabwe","Pfizer",20,24,126,1079,92,0,0
"2021-09-25","kabwe","Pfizer",25,29,146,762,198,0,0
"2021-09-25","kabwe","Pfizer",30,34,99,493,260,0,0
"2021-09-25","kabwe","Pfizer",35,39,58,317,298,0,0
"2021-09-25","kabwe","Pfizer",40,44,46,102,383,0,0
"2021-09-25","kabwe","Pfizer",45,49,27,96,506,0,0
"2021-09-25","kabwe","Pfizer",50,54,17,54,896,0,0
"2021-09-25","kabwe","Pfizer",55,59,10,41,1017,0,0
"2021-09-25","kabwe","Pfizer",60,64,0,27,876,0,0
"2021-09-25","kabwe","Pfizer",65,69,0,17,2168,0,0
"2021-09-25","kabwe","Pfizer",70,74,0,11,776,0,0
"2021-09-25","kabwe",NA,20,24,0,0,0,0,0
"2021-09-25","kabwe","AZ",25,29,0,0,0,0,0
"2021-09-25","kabwe","AZ",30,34,0,0,0,0,0
"2021-09-25","kabwe","AZ",35,39,0,0,0,0,0
"2021-09-25","kabwe","AZ",40,44,0,22,0,0,0
"2021-09-25","kabwe","AZ",45,49,0,14,0,0,0
"2021-09-25","kabwe","AZ",50,54,0,12,0,0,0
"2021-09-25","kabwe","AZ",60,64,0,0,0,0,0
"2021-09-25","kabwe","AZ",65,69,0,0,0,0,0
"2021-09-25","kabwe","AZ",70,74,0,0,0,0,0
"2021-09-25","kabwe","Moderna",45,49,0,0,0,0,0
"2021-09-25","kabwe","Moderna",50,54,0,0,0,0,0
"2021-09-25","kabwe","Moderna",55,59,0,0,0,0,0
"2021-09-25","kabwe","Moderna",70,74,0,0,0,0,0
"2021-09-25","kabwe",NA,NA,NA,0,0,0,0,0
"2021-09-26","kabwe","AZ",40,44,0,0,0,0,0
"2021-09-26","kabwe","AZ",55,59,0,0,0,0,0
"2021-09-26","kabwe","Moderna",20,24,0,49,0,0,0
"2021-09-26","kabwe","Moderna",25,29,0,46,0,0,0
"2021-09-26","kabwe","Moderna",30,34,0,32,0,0,0
"2021-09-26","kabwe","Moderna",35,39,0,14,0,0,0
"2021-09-26","kabwe","Pfizer",10,14,22,0,0,0,0
"2021-09-26","kabwe","Pfizer",15,19,359,242,15,0,0
"2021-09-26","kabwe","Pfizer",20,24,84,438,75,0,0
"2021-09-26","kabwe","Pfizer",25,29,81,340,105,0,0
"2021-09-26","kabwe","Pfizer",30,34,72,278,163,0,0
"2021-09-26","kabwe","Pfizer",35,39,45,169,204,0,0
"2021-09-26","kabwe","Pfizer",40,44,28,66,245,0,0
"2021-09-26","kabwe","Pfizer",45,49,21,42,354,0,0
"2021-09-26","kabwe","Pfizer",50,54,11,24,790,0,0
"2021-09-26","kabwe","Pfizer",55,59,0,24,826,0,0
"2021-09-26","kabwe","Pfizer",60,64,0,11,661,0,0
"2021-09-26","kabwe","Pfizer",65,69,0,15,269,0,0
"2021-09-26","kabwe","Pfizer",70,74,0,0,163,0,0
"2021-09-26","kabwe","AZ",15,19,0,0,0,0,0
"2021-09-26","kabwe","AZ",20,24,0,0,0,0,0
"2021-09-26","kabwe","AZ",25,29,0,0,0,0,0
"2021-09-26","kabwe","AZ",30,34,0,0,0,0,0
"2021-09-26","kabwe","AZ",35,39,0,0,0,0,0
"2021-09-26","kabwe","AZ",45,49,0,11,0,0,0
"2021-09-26","kabwe","AZ",50,54,0,0,0,0,0
"2021-09-26","kabwe","AZ",60,64,0,0,0,0,0
"2021-09-26","kabwe","AZ",65,69,0,0,0,0,0
"2021-09-26","kabwe","AZ",70,74,0,0,0,0,0
"2021-09-26","kabwe","Moderna",15,19,0,21,0,0,0
"2021-09-26","kabwe","Moderna",40,44,0,0,0,0,0
"2021-09-26","kabwe","Moderna",45,49,0,0,0,0,0
"2021-09-26","kabwe","Moderna",50,54,0,0,0,0,0
"2021-09-26","kabwe","Moderna",65,69,0,0,0,0,0
"2021-09-26","kabwe",NA,20,24,0,0,0,0,0
"2021-09-26","kabwe",NA,NA,NA,0,0,0,0,0
"2021-09-27","kabwe","AZ",25,29,0,0,0,0,0
"2021-09-27","kabwe","AZ",40,44,0,38,0,0,0
"2021-09-27","kabwe","AZ",55,59,0,15,0,0,0
"2021-09-27","kabwe","Moderna",15,19,0,17,0,0,0
"2021-09-27","kabwe","Moderna",20,24,17,71,0,0,0
"2021-09-27","kabwe","Moderna",25,29,11,40,0,0,0
"2021-09-27","kabwe","Moderna",30,34,10,27,0,0,0
"2021-09-27","kabwe","Moderna",35,39,0,18,0,0,0
"2021-09-27","kabwe","Moderna",45,49,0,0,0,0,0
"2021-09-27","kabwe","Moderna",55,59,0,0,0,0,0
"2021-09-27","kabwe","Pfizer",10,14,582,0,0,0,0
"2021-09-27","kabwe","Pfizer",15,19,551,390,0,0,0
"2021-09-27","kabwe","Pfizer",20,24,141,741,117,0,0
"2021-09-27","kabwe","Pfizer",25,29,136,483,245,0,0
"2021-09-27","kabwe","Pfizer",30,34,106,355,269,0,0
"2021-09-27","kabwe","Pfizer",35,39,63,225,345,0,0
"2021-09-27","kabwe","Pfizer",40,44,27,98,411,0,0
"2021-09-27","kabwe","Pfizer",45,49,24,69,535,0,0
"2021-09-27","kabwe","Pfizer",50,54,19,41,963,0,0
"2021-09-27","kabwe","Pfizer",55,59,14,30,1088,0,0
"2021-09-27","kabwe","Pfizer",60,64,16,20,892,0,0
"2021-09-27","kabwe","Pfizer",65,69,0,11,467,0,0
"2021-09-27","kabwe","Pfizer",70,74,0,0,228,0,0
"2021-09-27","kabwe","AZ",15,19,0,0,0,0,0
"2021-09-27","kabwe","AZ",20,24,0,11,0,0,0
"2021-09-27","kabwe","AZ",30,34,0,0,0,0,0
"2021-09-27","kabwe","AZ",35,39,0,0,0,0,0
"2021-09-27","kabwe","AZ",45,49,0,23,0,0,0
"2021-09-27","kabwe","AZ",50,54,0,15,0,0,0
"2021-09-27","kabwe","AZ",60,64,0,0,0,0,0
"2021-09-27","kabwe","AZ",65,69,0,0,0,0,0
"2021-09-27","kabwe","AZ",70,74,0,0,0,0,0
"2021-09-27","kabwe","Moderna",40,44,0,0,0,0,0
"2021-09-27","kabwe","Moderna",50,54,0,0,0,0,0
"2021-09-27","kabwe","Moderna",60,64,0,0,0,0,0
"2021-09-27","kabwe",NA,NA,NA,0,0,0,0,0
"2021-09-28","kabwe","AZ",20,24,0,12,0,0,0
"2021-09-28","kabwe","AZ",25,29,0,0,0,0,0
"2021-09-28","kabwe","AZ",30,34,0,0,0,0,0
"2021-09-28","kabwe","AZ",35,39,0,0,0,0,0
"2021-09-28","kabwe","AZ",45,49,0,34,0,0,0
"2021-09-28","kabwe","AZ",50,54,0,14,0,0,0
"2021-09-28","kabwe","AZ",55,59,0,12,0,0,0
"2021-09-28","kabwe","Moderna",15,19,0,11,0,0,0
"2021-09-28","kabwe","Moderna",20,24,0,46,0,0,0
"2021-09-28","kabwe","Moderna",25,29,0,39,0,0,0
"2021-09-28","kabwe","Moderna",30,34,0,30,0,0,0
"2021-09-28","kabwe","Moderna",35,39,0,11,0,0,0
"2021-09-28","kabwe","Moderna",40,44,0,0,0,0,0
"2021-09-28","kabwe","Moderna",45,49,0,0,0,0,0
"2021-09-28","kabwe","Moderna",50,54,0,0,0,0,0
"2021-09-28","kabwe","Pfizer",0,4,0,0,0,0,0
"2021-09-28","kabwe","Pfizer",10,14,821,0,0,0,0
"2021-09-28","kabwe","Pfizer",15,19,898,395,13,0,0
"2021-09-28","kabwe","Pfizer",20,24,148,688,125,0,0
"2021-09-28","kabwe","Pfizer",25,29,150,534,282,0,0
"2021-09-28","kabwe","Pfizer",30,34,97,368,345,0,0
"2021-09-28","kabwe","Pfizer",35,39,81,233,378,0,0
"2021-09-28","kabwe","Pfizer",40,44,44,106,504,0,0
"2021-09-28","kabwe","Pfizer",45,49,24,58,587,0,0
"2021-09-28","kabwe","Pfizer",50,54,11,37,921,0,0
"2021-09-28","kabwe","Pfizer",55,59,0,32,1026,0,0
"2021-09-28","kabwe","Pfizer",60,64,0,23,809,0,0
"2021-09-28","kabwe","Pfizer",65,69,0,12,477,0,0
"2021-09-28","kabwe","Pfizer",70,74,0,0,370,0,0
"2021-09-28","kabwe","AZ",40,44,0,33,0,0,0
"2021-09-28","kabwe","AZ",60,64,0,0,0,0,0
"2021-09-28","kabwe","AZ",65,69,0,0,0,0,0
"2021-09-28","kabwe","AZ",70,74,0,0,0,0,0
"2021-09-28","kabwe","Moderna",55,59,0,0,0,0,0
"2021-09-28","kabwe","Moderna",60,64,0,0,0,0,0
"2021-09-28","kabwe",NA,30,34,0,0,0,0,0
"2021-09-28","kabwe",NA,NA,NA,0,0,0,0,0
"2021-09-29","kabwe","AZ",15,19,0,0,0,0,0
"2021-09-29","kabwe","AZ",20,24,0,0,0,0,0
"2021-09-29","kabwe","AZ",30,34,0,13,0,0,0
"2021-09-29","kabwe","AZ",45,49,0,12,0,0,0
"2021-09-29","kabwe","AZ",60,64,0,0,0,0,0
"2021-09-29","kabwe","Moderna",15,19,0,31,0,0,0
"2021-09-29","kabwe","Moderna",20,24,22,85,0,0,0
"2021-09-29","kabwe","Moderna",25,29,15,44,0,0,0
"2021-09-29","kabwe","Moderna",30,34,0,28,0,0,0
"2021-09-29","kabwe","Moderna",35,39,11,22,0,0,0
"2021-09-29","kabwe","Moderna",40,44,0,0,0,0,0
"2021-09-29","kabwe","Moderna",45,49,0,0,0,0,0
"2021-09-29","kabwe","Moderna",50,54,0,0,0,0,0
"2021-09-29","kabwe","Pfizer",10,14,1062,0,0,0,0
"2021-09-29","kabwe","Pfizer",15,19,772,440,13,0,0
"2021-09-29","kabwe","Pfizer",20,24,152,742,140,0,0
"2021-09-29","kabwe","Pfizer",25,29,148,535,245,0,0
"2021-09-29","kabwe","Pfizer",30,34,118,375,337,0,0
"2021-09-29","kabwe","Pfizer",35,39,87,237,391,0,0
"2021-09-29","kabwe","Pfizer",40,44,39,107,449,0,0
"2021-09-29","kabwe","Pfizer",45,49,35,64,605,0,0
"2021-09-29","kabwe","Pfizer",50,54,13,33,895,0,0
"2021-09-29","kabwe","Pfizer",55,59,14,31,1075,0,0
"2021-09-29","kabwe","Pfizer",60,64,0,0,915,0,0
"2021-09-29","kabwe","Pfizer",65,69,0,12,497,0,0
"2021-09-29","kabwe","Pfizer",70,74,0,0,359,0,0
"2021-09-29","kabwe","AZ",25,29,0,0,0,0,0
"2021-09-29","kabwe","AZ",35,39,0,11,0,0,0
"2021-09-29","kabwe","AZ",40,44,0,29,0,0,0
"2021-09-29","kabwe","AZ",50,54,0,21,0,0,0
"2021-09-29","kabwe","AZ",55,59,0,10,0,0,0
"2021-09-29","kabwe","AZ",65,69,0,0,0,0,0
"2021-09-29","kabwe","AZ",70,74,0,0,0,0,0
"2021-09-29","kabwe","Moderna",55,59,0,0,0,0,0
"2021-09-29","kabwe","Moderna",65,69,0,0,0,0,0
"2021-09-29","kabwe",NA,20,24,0,0,0,0,0
"2021-09-29","kabwe",NA,40,44,0,0,0,0,0
"2021-09-29","kabwe",NA,45,49,0,0,0,0,0
"2021-09-30","kabwe","AZ",25,29,0,13,0,0,0
"2021-09-30","kabwe","AZ",30,34,0,0,0,0,0
"2021-09-30","kabwe","AZ",35,39,0,0,0,0,0
"2021-09-30","kabwe","AZ",40,44,0,23,0,0,0
"2021-09-30","kabwe","AZ",50,54,0,17,0,0,0
"2021-09-30","kabwe","AZ",55,59,0,13,0,0,0
"2021-09-30","kabwe","Janssen",20,24,0,0,0,0,0
"2021-09-30","kabwe","Moderna",15,19,0,44,0,0,0
"2021-09-30","kabwe","Moderna",20,24,0,120,0,0,0
"2021-09-30","kabwe","Moderna",25,29,11,83,0,0,0
"2021-09-30","kabwe","Moderna",30,34,0,58,0,0,0
"2021-09-30","kabwe","Moderna",35,39,0,44,0,0,0
"2021-09-30","kabwe","Moderna",40,44,0,18,0,0,0
"2021-09-30","kabwe","Moderna",45,49,0,0,0,0,0
"2021-09-30","kabwe","Moderna",50,54,0,0,0,0,0
"2021-09-30","kabwe","Moderna",55,59,0,0,0,0,0
"2021-09-30","kabwe","Pfizer",10,14,1348,0,0,0,0
"2021-09-30","kabwe","Pfizer",15,19,771,389,26,0,0
"2021-09-30","kabwe","Pfizer",20,24,173,760,166,0,0
"2021-09-30","kabwe","Pfizer",25,29,170,564,310,0,0
"2021-09-30","kabwe","Pfizer",30,34,139,411,402,0,0
"2021-09-30","kabwe","Pfizer",35,39,98,284,466,0,0
"2021-09-30","kabwe","Pfizer",40,44,52,129,551,0,0
"2021-09-30","kabwe","Pfizer",45,49,29,85,657,0,0
"2021-09-30","kabwe","Pfizer",50,54,16,46,1119,0,0
"2021-09-30","kabwe","Pfizer",55,59,14,40,1296,0,0
"2021-09-30","kabwe","Pfizer",60,64,13,30,1000,0,0
"2021-09-30","kabwe","Pfizer",65,69,0,16,607,0,0
"2021-09-30","kabwe","Pfizer",70,74,0,0,563,0,0
"2021-09-30","kabwe","AZ",20,24,0,0,0,0,0
"2021-09-30","kabwe","AZ",45,49,0,24,0,0,0
"2021-09-30","kabwe","AZ",60,64,0,0,0,0,0
"2021-09-30","kabwe","AZ",65,69,0,0,0,0,0
"2021-09-30","kabwe","AZ",70,74,0,0,0,0,0
"2021-09-30","kabwe","Moderna",65,69,0,0,0,0,0
"2021-09-30","kabwe",NA,30,34,0,0,0,0,0
"2021-09-30","kabwe","Moderna",60,64,0,0,0,0,0
"2021-09-30","kabwe",NA,NA,NA,0,0,0,0,0
"2021-10-01","kabwe","AZ",15,19,0,0,0,0,0
"2021-10-01","kabwe","AZ",25,29,0,0,0,0,0
"2021-10-01","kabwe","AZ",30,34,0,0,0,0,0
"2021-10-01","kabwe","AZ",40,44,0,16,0,0,0
"2021-10-01","kabwe","Janssen",20,24,0,0,0,0,0
"2021-10-01","kabwe","Moderna",15,19,0,45,0,0,0
"2021-10-01","kabwe","Moderna",20,24,0,127,0,0,0
"2021-10-01","kabwe","Moderna",25,29,11,94,0,0,0
"2021-10-01","kabwe","Moderna",30,34,0,70,0,0,0
"2021-10-01","kabwe","Moderna",35,39,0,51,0,0,0
"2021-10-01","kabwe","Moderna",40,44,0,16,0,0,0
"2021-10-01","kabwe","Moderna",45,49,0,11,0,0,0
"2021-10-01","kabwe","Moderna",50,54,0,0,0,0,0
"2021-10-01","kabwe","Moderna",55,59,0,0,0,0,0
"2021-10-01","kabwe","Pfizer",10,14,1303,0,0,0,0
"2021-10-01","kabwe","Pfizer",15,19,953,392,32,0,0
"2021-10-01","kabwe","Pfizer",20,24,149,716,168,0,0
"2021-10-01","kabwe","Pfizer",25,29,125,554,288,0,0
"2021-10-01","kabwe","Pfizer",30,34,125,432,381,0,0
"2021-10-01","kabwe","Pfizer",35,39,69,272,446,0,0
"2021-10-01","kabwe","Pfizer",40,44,42,106,573,0,0
"2021-10-01","kabwe","Pfizer",45,49,29,61,720,0,0
"2021-10-01","kabwe","Pfizer",50,54,26,47,1270,0,0
"2021-10-01","kabwe","Pfizer",55,59,12,29,1355,0,0
"2021-10-01","kabwe","Pfizer",60,64,0,17,1155,0,0
"2021-10-01","kabwe","Pfizer",65,69,0,0,625,0,0
"2021-10-01","kabwe","Pfizer",70,74,0,0,697,0,0
"2021-10-01","kabwe","AZ",20,24,0,0,0,0,0
"2021-10-01","kabwe","AZ",35,39,0,0,0,0,0
"2021-10-01","kabwe","AZ",45,49,0,11,0,0,0
"2021-10-01","kabwe","AZ",50,54,0,0,0,0,0
"2021-10-01","kabwe","AZ",55,59,0,0,0,0,0
"2021-10-01","kabwe","AZ",60,64,0,0,0,0,0
"2021-10-01","kabwe","AZ",65,69,0,0,0,0,0
"2021-10-01","kabwe","AZ",70,74,0,0,0,0,0
"2021-10-01","kabwe","Moderna",60,64,0,0,0,0,0
"2021-10-01","kabwe",NA,40,44,0,0,0,0,0
"2021-10-01","kabwe",NA,NA,NA,0,0,0,0,0
"2021-10-02","kabwe","AZ",25,29,0,0,0,0,0
"2021-10-02","kabwe","AZ",30,34,0,0,0,0,0
"2021-10-02","kabwe","Moderna",15,19,0,11,0,0,0
"2021-10-02","kabwe","Moderna",20,24,0,32,0,0,0
"2021-10-02","kabwe","Moderna",25,29,0,18,0,0,0
"2021-10-02","kabwe","Moderna",30,34,0,16,0,0,0
"2021-10-02","kabwe","Moderna",35,39,0,10,0,0,0
"2021-10-02","kabwe","Moderna",40,44,0,0,0,0,0
"2021-10-02","kabwe","Moderna",45,49,0,0,0,0,0
"2021-10-02","kabwe","Moderna",65,69,0,0,0,0,0
"2021-10-02","kabwe","Pfizer",10,14,292,0,0,0,0
"2021-10-02","kabwe","Pfizer",15,19,683,359,40,0,0
"2021-10-02","kabwe","Pfizer",20,24,107,546,256,0,0
"2021-10-02","kabwe","Pfizer",25,29,144,408,321,0,0
"2021-10-02","kabwe","Pfizer",30,34,110,339,401,0,0
"2021-10-02","kabwe","Pfizer",35,39,69,214,501,0,0
"2021-10-02","kabwe","Pfizer",40,44,38,97,582,0,0
"2021-10-02","kabwe","Pfizer",45,49,27,65,755,0,0
"2021-10-02","kabwe","Pfizer",50,54,21,35,1220,0,0
"2021-10-02","kabwe","Pfizer",55,59,11,31,1270,0,0
"2021-10-02","kabwe","Pfizer",60,64,0,22,1036,0,0
"2021-10-02","kabwe","Pfizer",65,69,0,10,637,0,0
"2021-10-02","kabwe","Pfizer",70,74,0,0,1066,0,0
"2021-10-02","kabwe","AZ",20,24,0,0,0,0,0
"2021-10-02","kabwe","AZ",35,39,0,0,0,0,0
"2021-10-02","kabwe","AZ",40,44,0,0,0,0,0
"2021-10-02","kabwe","AZ",45,49,0,0,0,0,0
"2021-10-02","kabwe","AZ",50,54,0,0,0,0,0
"2021-10-02","kabwe","AZ",55,59,0,0,0,0,0
"2021-10-02","kabwe","AZ",70,74,0,0,0,0,0
"2021-10-02","kabwe",NA,25,29,0,0,0,0,0
"2021-10-03","kabwe","AZ",15,19,0,0,0,0,0
"2021-10-03","kabwe","Moderna",15,19,0,16,0,0,0
"2021-10-03","kabwe","Moderna",20,24,0,30,0,0,0
"2021-10-03","kabwe","Moderna",25,29,0,23,0,0,0
"2021-10-03","kabwe","Moderna",30,34,0,14,0,0,0
"2021-10-03","kabwe","Moderna",35,39,0,0,0,0,0
"2021-10-03","kabwe","Moderna",40,44,0,0,0,0,0
"2021-10-03","kabwe","Pfizer",10,14,51,0,0,0,0
"2021-10-03","kabwe","Pfizer",15,19,413,260,15,0,0
"2021-10-03","kabwe","Pfizer",20,24,81,408,155,0,0
"2021-10-03","kabwe","Pfizer",25,29,80,335,230,0,0
"2021-10-03","kabwe","Pfizer",30,34,55,264,357,0,0
"2021-10-03","kabwe","Pfizer",35,39,32,136,359,0,0
"2021-10-03","kabwe","Pfizer",40,44,22,76,441,0,0
"2021-10-03","kabwe","Pfizer",45,49,19,58,493,0,0
"2021-10-03","kabwe","Pfizer",50,54,0,30,679,0,0
"2021-10-03","kabwe","Pfizer",55,59,0,21,679,0,0
"2021-10-03","kabwe","Pfizer",60,64,0,14,539,0,0
"2021-10-03","kabwe","Pfizer",65,69,0,0,294,0,0
"2021-10-03","kabwe","Pfizer",70,74,0,0,496,0,0
"2021-10-03","kabwe","AZ",20,24,0,0,0,0,0
"2021-10-03","kabwe","AZ",25,29,0,0,0,0,0
"2021-10-03","kabwe","AZ",30,34,0,0,0,0,0
"2021-10-03","kabwe","AZ",35,39,0,0,0,0,0
"2021-10-03","kabwe","AZ",40,44,0,0,0,0,0
"2021-10-03","kabwe","AZ",45,49,0,0,0,0,0
"2021-10-03","kabwe","AZ",65,69,0,0,0,0,0
"2021-10-03","kabwe","Moderna",45,49,0,0,0,0,0
"2021-10-03","kabwe","Moderna",55,59,0,0,0,0,0
"2021-10-03","kabwe",NA,20,24,0,0,0,0,0
"2021-10-03","kabwe","AZ",55,59,0,0,0,0,0
"2021-10-03","kabwe","AZ",60,64,0,0,0,0,0
"2021-10-03","kabwe",NA,NA,NA,0,0,0,0,0
"2021-10-04","kabwe","AZ",15,19,0,0,0,0,0
"2021-10-04","kabwe","AZ",20,24,0,0,0,0,0
"2021-10-04","kabwe","AZ",30,34,0,0,0,0,0
"2021-10-04","kabwe","AZ",35,39,0,0,0,0,0
"2021-10-04","kabwe","Janssen",35,39,0,0,0,0,0
"2021-10-04","kabwe","Moderna",20,24,0,34,0,0,0
"2021-10-04","kabwe","Moderna",25,29,0,31,0,0,0
"2021-10-04","kabwe","Moderna",30,34,0,19,0,0,0
"2021-10-04","kabwe","Moderna",40,44,0,0,0,0,0
"2021-10-04","kabwe","Moderna",55,59,0,0,0,0,0
"2021-10-04","kabwe","Pfizer",10,14,788,0,0,0,0
"2021-10-04","kabwe","Pfizer",15,19,763,276,19,0,0
"2021-10-04","kabwe","Pfizer",20,24,105,524,150,0,0
"2021-10-04","kabwe","Pfizer",25,29,105,434,315,0,0
"2021-10-04","kabwe","Pfizer",30,34,110,338,394,0,0
"2021-10-04","kabwe","Pfizer",35,39,57,227,394,0,0
"2021-10-04","kabwe","Pfizer",40,44,32,115,457,0,0
"2021-10-04","kabwe","Pfizer",45,49,22,60,571,0,0
"2021-10-04","kabwe","Pfizer",50,54,13,41,929,0,0
"2021-10-04","kabwe","Pfizer",55,59,0,22,1066,0,0
"2021-10-04","kabwe","Pfizer",60,64,10,20,867,0,0
"2021-10-04","kabwe","Pfizer",65,69,0,14,494,0,0
"2021-10-04","kabwe","Pfizer",70,74,0,0,541,0,0
"2021-10-04","kabwe","AZ",25,29,0,0,0,0,0
"2021-10-04","kabwe","AZ",40,44,0,10,0,0,0
"2021-10-04","kabwe","AZ",45,49,0,10,0,0,0
"2021-10-04","kabwe","AZ",50,54,0,0,0,0,0
"2021-10-04","kabwe","AZ",55,59,0,0,0,0,0
"2021-10-04","kabwe","AZ",60,64,0,0,0,0,0
"2021-10-04","kabwe","AZ",65,69,0,0,0,0,0
"2021-10-04","kabwe","Moderna",15,19,0,10,0,0,0
"2021-10-04","kabwe","Moderna",35,39,0,14,0,0,0
"2021-10-04","kabwe","Moderna",45,49,0,0,0,0,0
"2021-10-04","kabwe","Moderna",50,54,0,0,0,0,0
"2021-10-04","kabwe","Moderna",60,64,0,0,0,0,0
"2021-10-04","kabwe","Moderna",65,69,0,0,0,0,0
"2021-10-04","kabwe",NA,30,34,0,0,0,0,0
"2021-10-04","kabwe",NA,NA,NA,0,0,0,0,0
"2021-10-05","kabwe","AZ",20,24,0,0,0,0,0
"2021-10-05","kabwe","AZ",25,29,0,0,0,0,0
"2021-10-05","kabwe","AZ",30,34,0,0,0,0,0
"2021-10-05","kabwe","AZ",40,44,0,12,0,0,0
"2021-10-05","kabwe","AZ",45,49,0,0,0,0,0
"2021-10-05","kabwe","AZ",55,59,0,0,0,0,0
"2021-10-05","kabwe","Moderna",15,19,0,11,0,0,0
"2021-10-05","kabwe","Moderna",20,24,0,29,0,0,0
"2021-10-05","kabwe","Moderna",25,29,0,20,0,0,0
"2021-10-05","kabwe","Moderna",30,34,0,16,0,0,0
"2021-10-05","kabwe","Moderna",35,39,0,11,0,0,0
"2021-10-05","kabwe","Moderna",40,44,0,0,0,0,0
"2021-10-05","kabwe","Moderna",55,59,0,0,0,0,0
"2021-10-05","kabwe","Moderna",60,64,0,0,0,0,0
"2021-10-05","kabwe","Pfizer",10,14,978,0,0,0,0
"2021-10-05","kabwe","Pfizer",15,19,860,411,27,0,0
"2021-10-05","kabwe","Pfizer",20,24,132,596,206,0,0
"2021-10-05","kabwe","Pfizer",25,29,143,452,388,0,0
"2021-10-05","kabwe","Pfizer",30,34,148,379,478,0,0
"2021-10-05","kabwe","Pfizer",35,39,104,236,516,0,0
"2021-10-05","kabwe","Pfizer",40,44,51,121,542,0,0
"2021-10-05","kabwe","Pfizer",45,49,37,81,739,0,0
"2021-10-05","kabwe","Pfizer",50,54,23,44,1156,0,0
"2021-10-05","kabwe","Pfizer",55,59,21,33,1346,0,0
"2021-10-05","kabwe","Pfizer",60,64,12,23,1143,0,0
"2021-10-05","kabwe","Pfizer",65,69,0,0,619,0,0
"2021-10-05","kabwe","Pfizer",70,74,0,13,791,0,0
"2021-10-05","kabwe","AZ",15,19,0,0,0,0,0
"2021-10-05","kabwe","AZ",35,39,0,0,0,0,0
"2021-10-05","kabwe","AZ",50,54,0,0,0,0,0
"2021-10-05","kabwe","AZ",60,64,0,0,0,0,0
"2021-10-05","kabwe","AZ",65,69,0,0,0,0,0
"2021-10-05","kabwe","AZ",70,74,0,0,0,0,0
"2021-10-05","kabwe","Moderna",45,49,0,0,0,0,0
"2021-10-05","kabwe","Moderna",65,69,0,0,0,0,0
"2021-10-05","kabwe",NA,20,24,0,0,0,0,0
"2021-10-05","kabwe",NA,NA,NA,0,0,0,0,0
"2021-10-06","kabwe","AZ",25,29,0,0,0,0,0
"2021-10-06","kabwe","AZ",30,34,0,0,0,0,0
"2021-10-06","kabwe","AZ",35,39,0,0,0,0,0
"2021-10-06","kabwe","AZ",40,44,0,40,0,0,0
"2021-10-06","kabwe","AZ",50,54,0,21,0,0,0
"2021-10-06","kabwe","Janssen",45,49,0,0,0,0,0
"2021-10-06","kabwe","Moderna",15,19,0,19,0,0,0
"2021-10-06","kabwe","Moderna",20,24,11,45,0,0,0
"2021-10-06","kabwe","Moderna",25,29,0,34,0,0,0
"2021-10-06","kabwe","Moderna",30,34,0,18,0,0,0
"2021-10-06","kabwe","Moderna",35,39,0,18,0,0,0
"2021-10-06","kabwe","Moderna",40,44,0,0,0,0,0
"2021-10-06","kabwe","Moderna",45,49,0,0,0,0,0
"2021-10-06","kabwe","Pfizer",0,4,0,0,0,0,0
"2021-10-06","kabwe","Pfizer",10,14,766,0,0,0,0
"2021-10-06","kabwe","Pfizer",15,19,590,489,40,0,0
"2021-10-06","kabwe","Pfizer",20,24,144,567,209,0,0
"2021-10-06","kabwe","Pfizer",25,29,161,457,408,0,0
"2021-10-06","kabwe","Pfizer",30,34,111,382,478,0,0
"2021-10-06","kabwe","Pfizer",35,39,81,233,609,0,0
"2021-10-06","kabwe","Pfizer",40,44,47,86,660,0,0
"2021-10-06","kabwe","Pfizer",45,49,34,73,847,0,0
"2021-10-06","kabwe","Pfizer",50,54,16,31,1318,0,0
"2021-10-06","kabwe","Pfizer",55,59,22,33,1404,0,0
"2021-10-06","kabwe","Pfizer",60,64,10,35,1172,0,0
"2021-10-06","kabwe","Pfizer",65,69,0,12,737,0,0
"2021-10-06","kabwe","Pfizer",70,74,0,0,970,0,0
"2021-10-06","kabwe","AZ",15,19,0,0,0,0,0
"2021-10-06","kabwe","AZ",20,24,0,0,0,0,0
"2021-10-06","kabwe","AZ",45,49,0,35,0,0,0
"2021-10-06","kabwe","AZ",55,59,0,12,0,0,0
"2021-10-06","kabwe","AZ",60,64,0,0,0,0,0
"2021-10-06","kabwe","AZ",65,69,0,0,0,0,0
"2021-10-06","kabwe","AZ",70,74,0,0,0,0,0
"2021-10-06","kabwe","Moderna",50,54,0,0,0,0,0
"2021-10-06","kabwe","Moderna",60,64,0,0,0,0,0
"2021-10-06","kabwe",NA,25,29,0,0,0,0,0
"2021-10-06","kabwe",NA,NA,NA,0,0,0,0,0
"2021-10-07","kabwe","AZ",15,19,0,0,0,0,0
