"region","name","alpha_admission","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta3","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta4","beta5","beta6","beta7","beta8","beta9","mu_D","mu_D_2","mu_D_3","mu_D_4","mu_D_5","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_2","p_H","p_H_2","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC_15_24","p_NC_25_49","p_NC_50_64","p_NC_65_79","p_NC_80_plus","p_NC_weekend_15_24","p_NC_weekend_25_49","p_NC_weekend_50_64","p_NC_weekend_65_79","p_NC_weekend_80_plus","p_W_D","rel_p_D_alpha","rel_p_D_delta","rel_p_D_omicron","rel_p_H_alpha","rel_p_H_delta","rel_p_H_omicron","rel_p_ICU_alpha","rel_p_ICU_delta","rel_p_ICU_omicron","rho_pillar2_tests","seed_date_alpha","seed_date_delta","seed_date_omicron","start_date","ta_alpha","ta_delta","ta_omicron"
"north_west","p_NC_weekend_80_plus",3.67637995798314e-07,6.86460051495889e-06,-1.66783082307486e-07,4.52261290688052e-07,1.87504437585026e-07,-3.09457982574023e-07,-2.65608687854009e-09,2.83238026337329e-07,-1.02687733880531e-07,2.9607301417892e-07,-6.12311136111017e-07,1.54394757806724e-07,1.28280363019504e-08,6.37710791776215e-08,1.88106447845704e-07,-1.38018466699491e-06,-5.99691302842137e-08,3.02245497184084e-07,-8.31981681424368e-07,8.31599011410564e-07,-3.45294131856883e-07,5.12787678331771e-07,-2.08234671718727e-07,2.57048761425856e-07,1.80810654664207e-07,8.33318212303389e-08,4.14480704680924e-09,7.88926803585053e-08,1.14267174773963e-07,6.4492583540673e-08,1.65302751578584e-07,-2.00832317480062e-08,-2.99891638163359e-07,1.31380910858191e-06,-6.56007055901433e-09,4.08370890240236e-09,1.27859891518317e-07,1.15716182680802e-07,-4.6830247314088e-07,5.52856365708863e-07,-1.07843256122495e-05,3.73181932591708e-06,-1.05997681546241e-05,-5.69249224498114e-06,-2.29083315070002e-06,2.35071186046556e-05,1.62485614565128e-06,-5.12808597957903e-06,-3.14042321285086e-06,5.0868865294596e-06,7.58833113906438e-07,-6.34275157058339e-06,6.85016181377587e-06,5.39862742713931e-06,1.77240171374517e-06,9.34699325257806e-07,-9.55606360076407e-06,5.05584799334448e-09,5.50451918201009e-09,2.04152998320139e-09,4.09747644324093e-10,4.34777089692568e-08,-1.34104009993265e-10,9.6411432669717e-09,6.81046147591683e-09,1.902509140534e-08,5.18582928941674e-08,-8.35077177745193e-06,2.14853791922862e-05,-5.15857291035705e-06,-3.75256835691102e-06,8.76114103778382e-06,-2.43525185775425e-06,-4.8996996302226e-06,-1.87154583122639e-06,-1.04672324090078e-05,4.1818693526533e-07,-7.80610668725833e-08,1.18382444730652e-05,0.000153197290884169,-3.48576807006827e-05,-3.56001959712463e-05,-2.31123273428804e-06,1.65132244569639e-06,-1.99054522937233e-06
"north_west","p_W_D",0.000242076979962673,-0.0027400587867766,6.74015703849861e-05,-0.000208798972829155,-0.000184833465774779,9.3817912975115e-05,-9.593984481603e-05,4.85267007280047e-05,-8.53688155397202e-05,0.00017747548359832,-1.28699366327001e-05,-5.83946811382011e-05,-6.94967655182001e-05,0.000197018865112936,-0.000220016863435379,0.000373424665837522,3.26552304842244e-05,-0.000132416852223635,0.000111030327951866,-0.000287382949746116,8.92579573140649e-05,-0.000194520070096278,-3.25567595823803e-05,-1.9997725791117e-05,-0.000115349594236401,-0.00012792290429651,-2.21404615192263e-05,-0.000144088139057741,7.07802770891033e-05,-4.97996113428973e-05,0.000141117447216171,-0.000217002622852569,0.000179856037984022,-0.000362788311715511,-1.91563968959167e-05,1.41778424561919e-05,5.50812044080382e-05,-2.5921899965337e-05,-6.1821131460889e-05,4.33963019636172e-05,0.00387963811516086,-0.00548138072985034,0.00573120403714018,0.0039180957738879,0.00312036794882154,-0.00457802159306152,0.00727811105865945,-0.00140738346250073,-0.00154490837108091,0.00269639382300301,0.000797716829501495,0.00122671908844622,0.000203071020872692,-0.000154346434917,-0.000240631161642791,0.000402774516350037,-0.00453334869033528,-5.16078041161894e-06,-1.9579305867466e-05,1.67389662751751e-06,-2.81534278399841e-06,-3.13877050661315e-07,1.83547924446958e-06,1.31136785628182e-05,9.11247031149424e-06,-2.72539934422894e-06,-8.35077177745193e-06,0.0211174946876188,-0.0097539370946139,0.00209658633774258,-0.00221893679481607,-0.0090709690700991,0.00448005686875898,-0.0016268867883008,0.00450220758393853,-0.00223433552535555,-0.000501973316260467,3.32240244045644e-05,0.166623889882783,0.0222929079934112,-0.0165872328703456,-0.0721920197608557,0.00250159674404618,0.00114350585345063,-0.00332949394925183
"north_west","rel_p_D_alpha",0.000450297470485506,0.00305324059905616,0.00100416105118757,0.000630247654328375,0.000121896250810006,-0.00021904841504364,0.000103509955956728,6.64441519448932e-05,-0.000104755044336904,0.00030729201169448,-0.000407161457484044,0.000105170739499001,-3.42747901069532e-05,9.50449101769007e-05,-7.86407045858783e-05,-0.000298237079934123,-3.64239994570771e-05,4.5758936258978e-05,-0.000478865186581573,0.000516286823349694,-0.000275992464366438,0.000177269200468624,-0.000314892683880136,0.00033762227675489,-0.000395981915063666,0.000146019209600815,8.80089683821616e-05,-7.35009420630845e-05,-0.000110157052076061,-6.14076314667559e-05,4.79064509551406e-05,-3.36037046394791e-05,-9.75761856324694e-05,0.000422174697762496,-0.00010933179077794,0.00014247721433023,-5.45149156945878e-05,3.79327614804649e-05,-0.000203921787726007,0.000275731165880674,-0.00857632641452433,0.00258580101116632,-0.0113081349351833,-0.0086995404510948,0.0025334760451387,0.010850969621314,0.00278875944263456,0.000424759607340469,0.000779573137262357,0.000700036436420651,-0.00127348446855188,-0.00233283632658827,0.00387031598263659,0.000803596784581464,4.87257675402186e-06,0.000850629713880019,0.00073740199176028,1.10623655770623e-05,3.27035503691103e-05,-1.98648508713632e-06,7.6126199070359e-07,1.1643663393277e-05,6.15431790105278e-06,2.98823090658755e-07,8.1069155431054e-06,1.04675410196447e-05,2.14853791922862e-05,-0.0097539370946139,0.0347298581488445,-0.00490654321807887,-0.00767067111865053,0.000857165018400948,0.000231139278468123,-0.000176211671063324,-0.00816979630790308,-0.00275197814823092,-0.000815824621791524,-2.34002354930838e-05,0.0592878982543715,0.0428644520678322,-0.0261340853430533,0.0551599049952138,-0.000882878308304178,0.00335890606997331,-0.000414491501056433
"north_west","rel_p_D_delta",-6.79550674792336e-05,0.000557367348568568,-0.000132045618581785,-0.000147722830963076,-5.59021906255175e-06,6.12121545158579e-05,-2.14897860560158e-05,-7.1157909058764e-06,-2.64816604790118e-06,-5.58747554576784e-05,0.000136275259177705,-3.2380812183046e-05,-2.7947378754414e-06,-2.7901093814034e-05,-3.04244368139821e-05,0.00017565971807004,1.43565956671004e-05,-4.10517883899205e-05,0.000123284445817817,-0.000198883351598879,9.19121170036153e-05,-7.80197014692221e-05,1.6316461545129e-05,-9.52782377143788e-06,-2.80518253480781e-05,-5.98263245466205e-06,-1.26265900923575e-05,-1.75550290571284e-05,2.23141527957415e-06,1.25992231265751e-05,1.1874735348365e-05,-2.16571611863191e-05,0.000129550274492901,-0.000314146429905702,1.2395139569628e-05,-5.85041593435362e-06,-3.10597358723234e-05,8.36667482278765e-06,3.70871105454721e-05,-8.0260228476964e-05,0.00200698057967364,-0.00114732337062732,0.00224688894980665,-0.000318542648268638,-0.000517069448426006,-0.00438318768412401,0.000498022483722465,0.000784753039264904,-0.000440097046523598,-0.00049545937183297,-0.000113651844391315,0.000808743745163901,9.86845445942184e-05,-0.000556123509409253,-0.000433332514111799,-0.000156086212794936,0.00151425197266679,-3.19827946451644e-06,-3.52034614821457e-06,-1.44650599198534e-06,1.14012587627857e-06,-8.66699374871091e-06,-1.102452935335e-06,6.90191872408235e-07,-1.18453056902872e-07,-1.8447358602207e-06,-5.15857291035705e-06,0.00209658633774258,-0.00490654321807887,0.00272092113194876,0.000148923911089938,-0.00271601558883831,0.00138939653824997,-0.00122605333386719,0.00110898513405928,0.00146956873795131,-0.000159035589238508,1.14268494775853e-05,0.0398038459290072,-0.0190858329176927,-0.0114172510126215,0.00945337710645912,0.000796641065102348,-0.00049646497256841,-0.000599068222526223
"north_west","rel_p_D_omicron",-0.000123603245930635,-0.000420797761303979,-0.000397845122960903,-0.000173926117758278,1.11055566595881e-06,3.0194411164466e-05,3.47709988420911e-05,-6.53847717542609e-05,9.12646472014078e-05,-0.000204254914996256,0.000186432532968126,-1.96327817458835e-05,3.49060178042586e-05,-9.8915994458113e-05,0.000119926084430347,-0.000146870843492534,-5.77236587463421e-06,1.92338335566125e-05,0.000204178411606572,-0.000164433634969338,8.62850095098325e-05,-6.5200725617872e-06,0.000123006538188421,-8.56538579166233e-05,0.000165815806827216,-1.64963763909375e-05,-1.58780490061821e-05,7.70962730542477e-05,3.49237146855145e-05,3.47650587078618e-05,-1.66145695163251e-05,4.97142937184372e-05,1.42546041950454e-05,-3.34990546588476e-05,4.08948135845698e-05,-3.96353409517302e-05,-1.66635961772593e-05,1.93156058180438e-05,3.96046035683558e-05,-5.53489554730681e-05,0.00259436464970281,0.00163734175850339,0.00161163071821044,0.00288606323095386,-0.00256890555742003,-0.0014369738400049,-0.00320620637375784,-0.000573449986149883,0.00100039943220194,-0.00114625816678999,0.000215259997958418,-6.78299105769936e-05,-0.00292178803792248,-0.00105454623455675,0.000230570681564155,-0.000437643932101806,0.00278782517176374,-5.4239443981532e-06,-2.04646579966536e-06,4.17542909707002e-07,-7.6807469022847e-07,3.8176388371363e-06,2.47185906788272e-06,-3.5013244619943e-06,-4.08908868364124e-06,-3.06297671686385e-06,-3.75256835691102e-06,-0.00221893679481607,-0.00767067111865053,0.000148923911089938,0.00463473893398496,0.00294216071745196,-0.00123643344150703,0.00145905182158154,0.00295491515223691,0.000635489465362771,0.000615144699269179,2.24729497960347e-06,-0.0665854494631493,-0.0182922291923642,0.0038389814869944,-0.0123984570032309,-0.00026336728443074,-0.00163938562866852,0.000487589099664936
"north_west","rel_p_H_alpha",-0.000112027842543511,-0.000107244706538617,-0.000163879326945405,6.90855898419679e-05,6.49047147728694e-05,-7.20125130282109e-05,2.38618937044599e-05,1.62206774977168e-05,5.28297387467779e-05,-5.88115364734519e-05,-0.000123318421974182,4.63880576497379e-05,5.00661039856525e-05,-6.8206783041248e-05,0.000165755872433211,-0.000296187523077229,-1.30423525354114e-05,0.000125517131976153,-0.000164720851792754,0.000323554174174934,-0.000104942482901973,0.000180770974189166,9.35115353307991e-05,-9.12479526535592e-05,0.000272907298886016,6.70162060318942e-06,-1.7660128060355e-05,0.000119913824613138,1.60612723437392e-05,3.9921351188853e-05,-7.63419019293966e-05,0.000144409982459312,-0.000242649646314112,0.000526302963889934,4.28258775097273e-05,-6.69480763330907e-05,6.68347686130518e-05,-1.05119416210864e-05,1.19163578942507e-05,4.41065709435033e-05,-0.00215768015321171,0.00321933188487787,-0.00225007824975834,0.000351459989521249,-0.00197899065137533,0.00672686477882992,-0.00520794779110516,-0.000860770746970721,0.000339461339349313,-9.48099839253482e-05,0.000317405869585859,-0.00163043417754725,-0.00102322083657747,0.00126353495549798,0.000618860352613281,-0.000110178801398004,-0.00253193672146761,3.93121415203746e-06,1.34058034845572e-06,3.17874873406804e-06,9.37915945989487e-07,1.02020805089963e-05,-3.08404587387951e-06,-4.89732245961414e-06,-6.64687011844892e-06,5.8578749142e-07,8.76114103778382e-06,-0.0090709690700991,0.000857165018400948,-0.00271601558883831,0.00294216071745196,0.00885917864084171,-0.00475198406333636,0.00118030395514735,-0.00188725183500488,-0.000399063007028882,0.00078457931539757,-2.98522637247003e-05,-0.144803601609566,0.0213586518429642,0.0254248055297482,0.000448345202074076,-0.00206291690614694,-0.000717566201764945,0.00202688233401022
"north_west","rel_p_H_delta",8.71810663758879e-05,0.000808808037900661,-2.93007397124613e-05,5.23447823572329e-06,-9.92630719246292e-05,2.35056609525057e-06,2.74772971773023e-05,-2.12912330239865e-05,-6.28358867477622e-06,7.43834469608529e-06,8.17520027862318e-05,-1.45015905280547e-05,-2.07457802240156e-05,2.47788855993102e-05,-4.08478891883739e-05,5.02034536261983e-05,-3.1855994430617e-06,-4.8752531556892e-05,0.000120549409602586,-0.00019879002309124,6.2763453379526e-05,-6.27694395736485e-05,-6.45868477336115e-05,0.000110310994570517,-0.000134203294694893,1.33567652875687e-05,8.75285166809725e-06,-5.51528778358099e-05,3.79239361414749e-05,-1.10551370982137e-05,9.19443117530946e-05,-6.90511268783362e-05,0.000148702461395874,-0.000196465846699019,-2.26159160061117e-05,5.0782821762842e-05,-4.64807763458882e-05,4.78357811014437e-05,-9.90662183077212e-05,6.55599108062184e-05,0.00186316386218242,-0.000277940278722141,0.00109355884860391,0.000818314670363103,0.00119049703991273,-0.00240960779706481,0.00388812787454267,9.457312069102e-05,0.000155675955608861,0.000324614223644535,-9.61420580629547e-06,-8.92518390048705e-06,0.000227130171372684,-0.00147906602170416,-0.000110637414370136,5.79368494695388e-05,0.00270672486189638,-4.86846285131746e-06,2.4544510430602e-06,-1.81394540661589e-06,-5.2272673861428e-07,2.54222279214268e-06,4.90623038745195e-06,3.68816696548002e-06,4.96048972093035e-06,-8.99366212834899e-07,-2.43525185775425e-06,0.00448005686875898,0.000231139278468123,0.00138939653824997,-0.00123643344150703,-0.00475198406333636,0.00349972517162376,-0.00106790623144277,0.00311169453018654,-0.00154001715078897,-0.000303230251615324,1.18815553814723e-05,0.0669583873046125,0.00237417292906569,-0.0270932235003755,-0.0403567207146814,0.00104473118318305,0.000279227865910693,-0.00198317292869998
"north_west","rel_p_H_omicron",-3.99722785341551e-05,-0.00120717560226883,-2.28069835270808e-05,3.08661607427132e-05,-3.30361891064999e-06,2.08446850144061e-05,2.68797562877456e-05,-6.67894867959925e-05,3.05099247330137e-05,-3.34955926382135e-05,4.14279030933832e-05,-1.42571376969492e-05,-6.36330256168131e-07,-3.78166268868801e-05,-7.61905442775379e-06,3.55352584255464e-05,-5.67895857785063e-06,-3.95052930898619e-05,0.000120773689000765,-8.68079674079207e-05,2.07442242923114e-05,-5.7962035080756e-05,2.27660173677689e-05,-3.40309082464869e-05,-7.00397463962298e-05,1.86414631855607e-05,2.09889694815908e-05,9.39766897494794e-07,-4.94545402978077e-05,-2.83891024356984e-05,-5.0250606262063e-05,3.34618853848393e-06,-3.16326494572847e-05,-1.92444790310302e-05,-1.54282076722359e-05,2.31162790436605e-05,-6.00883439152538e-05,5.75004493223939e-06,6.50022897988441e-05,-7.6535741641325e-05,0.000263715071509113,0.000707023373463255,-0.000124420728876311,0.00114836078370989,3.84546935103545e-05,-0.00151793415200033,-0.00200327494875346,0.000347861893219154,0.00147982032133944,-0.00143021637428743,-0.000246564231299748,0.000786921728399152,-0.00249875098682405,-0.000849541503610823,9.01005580803642e-05,-0.000137382324924543,0.00227121027028345,3.20894486848806e-07,4.44206968948453e-06,1.01807163385678e-06,-1.15959888975242e-06,2.21684838245753e-06,2.6685299964347e-06,-3.36293118827951e-06,-1.47165597276203e-06,-1.22310465888923e-06,-4.8996996302226e-06,-0.0016268867883008,-0.000176211671063324,-0.00122605333386719,0.00145905182158154,0.00118030395514735,-0.00106790623144277,0.00373636115213879,-0.00148471245801838,0.00198063535701762,4.95357834728585e-05,1.13051473395131e-05,0.00140589292986461,-0.0324192731693335,0.0131959482921075,0.0125294063949916,0.000217448656161909,-0.00034995661503413,0.00110840887325275
"north_west","rel_p_ICU_alpha",-0.000136424874257514,0.00404777132042066,-0.000683337000254103,-0.000613079326131635,-0.000228438151245875,-4.85762016115926e-05,0.000151434923170677,-9.75532127665788e-05,0.00018111008609926,-0.000370533785558587,0.000315514968739839,-5.42389217465463e-06,3.84460766912838e-05,-0.000122303398141116,0.000224314197215247,-0.000313819526126116,-4.08571444238708e-05,5.46033823586661e-05,0.000274709957991854,-0.000352024678017716,0.000140750204675896,6.17873832915538e-05,5.43775548008384e-05,5.73060634684367e-05,0.000286289826045208,-7.37327326271477e-05,-1.39358237120215e-05,8.30219034814979e-05,0.000185354787044659,7.65564591657632e-06,0.000152437820110595,1.18634162611624e-05,0.00024648412347152,-0.00030059977593499,5.49631842041055e-05,-8.36460987077494e-06,-5.82187131975411e-05,7.92498045733227e-05,-0.000136768236391749,0.000175730861957039,0.00537201870248053,0.0053363984980309,0.0037031860955136,0.00464382408753832,0.000206159425142382,0.0010636556292315,0.0010808775736573,-0.000908549993456235,0.00132539812808689,-0.000324012214252765,0.000883767581494359,-0.00210118942413993,-0.00154360922690374,-0.00356194899292386,0.000138069265293204,-0.000532628005910484,0.00471209082456069,-1.34292530192113e-05,7.04149424992222e-06,-1.4881858436359e-06,5.3778103659381e-07,4.97022165644515e-06,1.25791465588504e-05,-1.35099631488273e-07,6.3753021353244e-06,-4.18387860605877e-06,-1.87154583122639e-06,0.00450220758393853,-0.00816979630790308,0.00110898513405928,0.00295491515223691,-0.00188725183500488,0.00311169453018654,-0.00148471245801838,0.0170705103925439,-0.00890496994717891,0.00117199786499159,-7.78506859768681e-06,-0.0422330411752819,0.0381836970083872,-0.0587483091843149,-0.13142348341581,0.000137072660025258,-0.00132012739381147,-0.00323650165822492
"north_west","rel_p_ICU_delta",-3.75994034034647e-05,-0.00318669345434794,0.00027191135057988,0.000135891679831448,0.000170067593108742,0.00012842874828005,-9.00416290811696e-05,-1.47019720224732e-05,-6.04250853921028e-05,5.0177889173892e-05,7.03456063239708e-05,-4.80896207562762e-05,-1.35761849048044e-05,-2.22851591087278e-07,-0.000137008547456048,0.000436025569832299,3.30133737175899e-05,-9.63650871101421e-05,0.000100060140761703,-9.57963637897273e-05,5.30647376901484e-05,-0.00017059855832133,5.1801787090392e-05,-0.000119480712457848,-0.000173290707012629,2.64522130799565e-05,6.57803241290254e-08,-4.30714926303956e-05,-0.000142501822813403,4.4528205040259e-06,-0.000138226027449283,-6.88311274182299e-06,-1.86699292206906e-05,-0.0002534219544678,-1.17189870296757e-05,-1.3629150553243e-05,-1.90064151994856e-05,-6.03029816023069e-05,0.000216651872167225,-0.000285883276038792,4.09597684646374e-05,-0.00394141887138375,0.000596450943494547,-0.00171065414903518,-0.00154763490923383,-0.00716633338701971,-0.00255250909774324,0.00149640049055386,-9.73451215288385e-05,-0.00170908773479359,-0.000821376854995918,0.00292437083248065,-0.00133897205527708,0.000732091971499005,-0.000623688843975639,-0.000118684813318106,0.00103182010070292,3.8508337458091e-06,-6.51765346174827e-06,-4.9576823691829e-07,-4.47669085196845e-07,-1.55940765865517e-05,-7.45338472162335e-06,-3.58333726285914e-06,-6.94852158090132e-06,-1.22206298871174e-06,-1.04672324090078e-05,-0.00223433552535555,-0.00275197814823092,0.00146956873795131,0.000635489465362771,-0.000399063007028882,-0.00154001715078897,0.00198063535701762,-0.00890496994717891,0.00865853944193036,-0.000618721474319965,2.37155141822472e-05,0.0293060882487156,-0.0704220951517474,0.0385807895144549,0.116043720829184,0.000631014322789862,-0.000343121529994819,0.00248061576012635
"north_west","rel_p_ICU_omicron",-2.1438686882846e-05,0.00038392189615125,-8.05287781557657e-05,-4.2902397145841e-05,-7.11087995077506e-06,-6.18310477550822e-06,1.01488425991292e-05,-8.21052644024045e-06,2.55827910185546e-05,-5.1824971160173e-05,2.4343493913874e-05,3.6177047335926e-06,8.58682798446014e-06,-1.99456002068628e-05,3.97140473163886e-05,-5.10860845386161e-05,-6.07798431711617e-06,1.81101780773444e-05,1.09389897728164e-05,2.09965990706661e-07,2.4638453669846e-06,2.2100031175789e-05,2.03807467889495e-05,-1.35199313241918e-05,5.82872118617225e-05,-8.03920124748676e-06,-5.15122654136313e-06,2.28452561673797e-05,1.33875158086956e-05,6.72218120893995e-06,-1.89228173644553e-06,1.65855980507697e-05,-3.34630568115207e-06,1.32591969477681e-05,1.17841271868947e-05,-1.27898170442576e-05,4.29763080502094e-06,3.50857166798265e-06,-2.36626474973584e-06,8.28001705188924e-06,0.000219890805451038,0.000717506681868433,2.14774857479007e-05,0.000420508334317873,-0.000285902871569293,0.000708137343023698,-0.000595038479773636,-0.000213574261457128,0.000116355455548318,-0.000123044413591041,8.57138452628723e-05,-0.000242320886652979,-0.00020798523045713,-0.000107259679146707,8.96513132439107e-05,-8.09853535792745e-05,0.000226196785799365,-8.34860635375598e-07,1.49121618935941e-07,8.56345644344661e-08,-2.61967943585684e-07,1.02928707481924e-06,4.72363111038081e-07,-9.37616509151018e-07,-5.16785772942666e-07,-9.44941013708136e-08,4.1818693526533e-07,-0.000501973316260467,-0.000815824621791524,-0.000159035589238508,0.000615144699269179,0.00078457931539757,-0.000303230251615324,4.95357834728585e-05,0.00117199786499159,-0.000618721474319965,0.00023859287016617,-3.6720495415527e-06,-0.0206204500595831,0.00461208958042303,-0.000379053342736423,-0.00844263412709698,-0.000224792222178432,-0.000240723880345487,6.22149470728188e-05
"north_west","rho_pillar2_tests",1.23476792122246e-08,-9.29696813446493e-06,1.16221725768545e-07,-3.44397050181202e-07,-1.30951842757186e-07,6.56338959435864e-07,-1.12215362757269e-07,-4.22114558487361e-07,-1.0032989814608e-07,-6.71978748757371e-09,1.05220961327516e-06,-3.85095250124875e-07,-2.06420034851287e-07,4.18894025938392e-09,-8.62449265636144e-07,1.30047286753285e-06,1.39816721093638e-07,-8.72439342574904e-07,1.74662356911584e-06,-2.25726442920604e-06,7.89923637565566e-07,-1.302383498862e-06,-6.65285991343863e-08,2.59141478284204e-09,-1.52275114751408e-06,3.58728920422436e-08,1.57760906296088e-07,-4.58239231999761e-07,-3.73574897388275e-07,-2.2431678176776e-07,6.27774257022111e-08,-6.32393118700079e-07,1.0917520546869e-06,-2.93476155782761e-06,-2.14277243540962e-07,3.3245035821463e-07,-6.19330044523341e-07,4.84800365274344e-08,5.34795992082867e-07,-9.75355174957775e-07,1.45189076984172e-05,-1.70804231399409e-05,1.35071484189471e-05,3.48905043058068e-06,3.45074562222333e-07,-5.2459431797869e-05,6.72068925338944e-06,6.41991473525122e-06,5.10611239767484e-06,-8.23994686537068e-06,-3.03620638728516e-06,1.38278897669718e-05,-9.57804441638315e-06,-8.52463645250617e-06,-2.47061468486083e-06,-6.4099954990157e-07,2.51600067545288e-05,-2.06506479698468e-08,-5.11979422317644e-09,-1.13590552345012e-08,-8.70110250381705e-09,-4.86118314292169e-08,2.32571287589265e-08,5.79791688381351e-09,1.12619176583391e-08,-1.62033958180122e-08,-7.80610668725833e-08,3.32240244045644e-05,-2.34002354930838e-05,1.14268494775853e-05,2.24729497960347e-06,-2.98522637247003e-05,1.18815553814723e-05,1.13051473395131e-05,-7.78506859768681e-06,2.37155141822472e-05,-3.6720495415527e-06,2.49493897375456e-07,0.000678176325464727,-0.000372867452706397,-4.14791815346123e-05,0.000136902627873259,1.18429359159515e-05,-1.98425192620249e-06,-2.49238962977854e-06
"north_west","seed_date_alpha",0.00360908429531686,0.0240404432791457,0.00156482106944963,-0.000417414418307438,0.00110161927554298,0.0011784423079316,-0.00109636942931152,0.000904974617589679,-0.00224795713680844,0.0035347355713672,8.21606508042247e-05,-0.000932527869888718,-0.00138386093448714,0.00121405905292864,-0.00432578967045173,-0.000481910189455605,0.000213159861593452,-0.00257099233162821,0.00118783175213035,-0.00590360565201831,0.00153596843626622,-0.0033974370066363,-0.00301974043122131,0.00235409493993547,-0.00757834890367942,0.000443931782751597,0.000764993291938408,-0.00277029782308801,-0.00125968698911672,-0.00112417166500999,0.00191725516077227,-0.00456216482146493,0.00455246538626739,-0.00805252157737806,-0.00126714320140497,0.00189365866911013,-0.00232593689441737,0.000992517085156469,-0.000970978777703156,-0.000624523279360485,-0.0141401808649282,-0.0809861046781417,0.00141393812453695,-0.0550184428472733,0.00976155151135623,-0.0836931708271897,0.0790144030539221,-0.000522203960976043,-0.0144878395857801,0.00550266142625193,-0.0105038427408473,0.028678049480389,0.0274021160079531,0.00499792629357491,-0.00765359621809535,0.00669090494385645,0.0275214976549441,-5.53212955183154e-05,-7.75285028085989e-06,-4.12386082138076e-05,-2.16950539195151e-05,-4.40002147830514e-05,8.63305340342449e-05,0.000154381989888539,0.000176899271339792,9.82612719204943e-05,1.18382444730652e-05,0.166623889882783,0.0592878982543715,0.0398038459290072,-0.0665854494631493,-0.144803601609566,0.0669583873046125,0.00140589292986461,-0.0422330411752819,0.0293060882487156,-0.0206204500595831,0.000678176325464727,5.09562541858793,-0.515115052735608,-0.678790805025106,0.774358268246536,0.056221592643095,0.0167547909802256,-0.0429093357506266
"north_west","seed_date_delta",0.00224409286270548,0.00893376261985295,0.00105924177171209,0.000391271747528438,-0.000710704605930967,-0.00136323152120806,0.000235776518817082,0.00120320550971033,-0.000371003063526412,0.00136501832201152,-0.00267901215671173,0.000649347620205823,8.80188132438027e-05,0.00106194488751398,0.000790611780423644,-0.00131429116476713,-0.000155234947500384,0.00118033127610943,-0.00320973731529934,0.00341358856951922,-0.00134538753536925,0.00196075075297396,-0.000347018347242081,0.000534790353307923,0.00227807127972515,-0.000586281440411166,-0.000415206443555225,0.000167633996973329,0.00132904887090794,0.000200998727268102,0.00106645060859342,0.000156759718329964,-0.0013278451681503,0.00526560380092961,0.00029363741999814,-0.000430473804004824,0.00146018651233447,9.7625382533742e-05,-0.00231473647784265,0.00321207596103877,-0.0105314199243874,0.0191448790473911,-0.00964470902319682,0.00991228937502153,0.0160669342112677,0.10669992185381,0.0291149872010606,-0.0215553439752102,-0.0142362002097577,0.0345090226018143,0.00995745517361145,-0.0318343159345486,0.0127919115058941,0.0108513376405446,0.00413687909825612,0.00473974506102491,-0.0642304902585075,7.69434708845023e-06,-2.56195858360524e-05,4.03888244410763e-05,7.95858222108038e-06,0.000170179201571899,-4.42166068561083e-06,7.01573008912893e-05,4.48657151131336e-05,1.46904856702073e-05,0.000153197290884169,0.0222929079934112,0.0428644520678322,-0.0190858329176927,-0.0182922291923642,0.0213586518429642,0.00237417292906569,-0.0324192731693335,0.0381836970083872,-0.0704220951517474,0.00461208958042303,-0.000372867452706397,-0.515115052735608,1.04971840808233,-0.131072938624535,-0.739665223279999,-0.0120942679309363,0.0137199453445735,-0.0201471094357825
